0,47,4,0,0,4,2,0,0,1,1,0.5,174,2,0.02,0,0.01,0,0.3,1,4
0,47,1,0,0,9,1,0,0,1,1,0.11,179,1,0.05,0,0.01,0,0.32,1,4
0,47,4,0,0,14,2,0,0,1,1,0.14,184,2,0.08,0,0.01,0,0.34,1,4
0,54,2,0,0,19,1,0,0,1,1,0.05,189,1,0.1,0,0.01,0,0.36,1,4
0,47,1,0,0,24,1,0,0,1,1,0.04,194,1,0.12,0,0.01,0,0.38,1,4
0,47,4,0,0,29,2,0,0,1,1,0.07,199,2,0.15,0,0.01,0,0.39,1,4
0,58,2,0,0,34,1,0,0,1,1,0.03,204,54,0.17,0,0.01,0.04,0.41,0.93,4
0,47,4,0,0,39,2,0,0,1,1,0.05,209,2,0.19,0,0.01,0,0.42,1,4
0,47,4,0,0,44,2,0,0,1,1,0.05,214,2,0.21,0,0.01,0,0.43,1,4
0,47,1,0,0,49,1,0,0,1,1,0.02,219,1,0.22,0,0.01,0,0.45,1,4
0,47,4,0,0,54,2,0,0,1,1,0.04,224,2,0.24,0,0.01,0,0.46,1,4
0,47,1,0,0,59,1,0,0,1,1,0.02,229,1,0.26,0,0.01,0,0.47,1,4
0,47,1,0,0,64,1,0,0,1,1,0.02,234,1,0.27,0,0.01,0,0.48,1,4
0,47,4,0,0,69,2,0,0,1,1,0.03,239,2,0.29,0,0.01,0,0.49,1,4
0,67,4,0,0,74,2,0,0,1,1,0.03,244,2,0.3,0,0.01,0,0.5,1,4
0,47,1,0,0,79,1,0,0,1,1,0.01,249,1,0.32,0,0.01,0,0.51,1,4
0,47,4,0,0,84,2,0,0,1,1,0.02,254,2,0.33,0,0.01,0,0.52,1,4
0,47,1,0,0,89,1,0,0,1,1,0.01,255,1,0.35,0,0,0,0.53,1,4
0,47,3,0,0,94,1,0,0,1,1,0.01,255,1,0.37,0,0,0,0.53,1,4
0,33,1,0,0,99,1,0,0,1,1,0.01,255,1,0.39,0,0,0,0.53,1,4
0,47,1,0,0,104,1,0,0,1,1,0.01,255,1,0.41,0,0,0,0.53,1,4
0,47,3,0,0,109,2,0,0,1,1,0.02,255,2,0.43,0,0,0,0.53,1,4
0,47,4,0,0,114,2,0,0,1,1,0.02,255,2,0.45,0,0,0,0.53,1,4
0,47,1,0,0,119,1,0,0,1,1,0.01,255,1,0.47,0,0,0,0.53,1,4
0,47,4,0,0,124,2,0,0,1,1,0.02,255,2,0.49,0,0,0,0.53,1,4
0,5,3,0,0,129,1,0,0,1,1,0.01,255,1,0.51,0,0,0,0.53,1,4
0,21,5,0,0,134,1,0.02,1,0.98,0,0.01,255,1,0.53,0,0.01,1,0.52,0,4
0,47,5,0,0,139,1,0.04,1,0.96,0,0.01,255,1,0.55,0,0.02,1,0.52,0,4
0,47,3,0,0,144,1,0.06,0,0.94,1,0.01,255,1,0.56,0,0.03,0,0.53,1,4
0,47,5,0,0,149,1,0.09,1,0.91,0,0.01,255,1,0.58,0,0.05,1,0.53,0,4
0,47,3,0,0,154,2,0.1,0.5,0.9,0.5,0.01,255,2,0.6,0,0.06,0.5,0.54,0.5,4
0,31,5,0,0,159,1,0.13,1,0.87,0,0.01,255,1,0.62,0,0.08,1,0.55,0,4
0,47,5,0,0,164,1,0.13,1,0.87,0,0.01,255,1,0.64,0,0.08,1,0.56,0,4
0,47,4,0,0,169,2,0.12,0,0.88,1,0.01,255,2,0.66,0,0.08,0,0.58,1,4
0,47,5,0,0,3,1,0.67,1,0.33,0,0.33,255,1,0.01,0,0.01,1,0,0,4
0,47,5,0,0,8,2,0.75,1,0.25,0,0.25,255,2,0.03,0,0.02,1,0.01,0,4
0,56,5,0,0,13,3,0.77,1,0.23,0,0.23,255,3,0.05,0,0.04,1,0.01,0,4
0,47,5,0,0,18,2,0.78,1,0.22,0,0.11,255,2,0.07,0,0.05,1,0.02,0,4
0,47,5,0,0,23,2,0.78,1,0.22,0,0.09,255,2,0.09,0,0.07,1,0.02,0,4
0,47,5,0,0,28,1,0.79,1,0.21,0,0.04,255,1,0.11,0,0.09,1,0.02,0,4
0,31,5,0,0,33,1,0.79,1,0.21,0,0.03,255,1,0.13,0,0.1,1,0.03,0,4
0,47,3,0,0,38,3,0.79,0.67,0.21,0.33,0.08,255,3,0.15,0,0.12,0.67,0.03,0.33,4
0,5,3,0,0,43,3,0.79,0.67,0.21,0.33,0.07,255,3,0.17,0,0.13,0.67,0.04,0.33,4
